vt_symbol,name,g2,n1_date,touch,seal,ret_d1,ret_bw
001309.SZSE,德明利,yin2,2025-03-07,13:30,False,-0.03349704067497794,-0.03349704067497794
001309.SZSE,德明利,yang2,2025-11-06,09:45,True,0.08039977340778504,0.08039977340778504
001316.SZSE,润贝航科,yin2,2025-04-24,14:00,True,-0.07340116279069775,-0.07340116279069775
001316.SZSE,润贝航科,yang2,2025-04-30,09:45,True,0.10012804097311157,0.31165172855313705
001316.SZSE,润贝航科,yin2,2026-01-29,09:45,True,-0.02633587786259528,-0.02633587786259528
001316.SZSE,润贝航科,yang2,2026-02-03,10:15,True,0.07012249245517488,0.07012249245517488
001317.SZSE,三羊马,yang2,2026-07-15,10:15,True,0.004503622478950309,0.004503622478950309
001317.SZSE,三羊马,yin2,2026-07-27,10:15,True,-0.0015441034549316113,-0.0015441034549316113
001318.SZSE,阳光乳业,yin2,2025-12-15,09:45,True,0.028377544725478154,0.028377544725478154
001330.SZSE,博纳影业,yin2,2025-09-19,11:00,True,-0.03359999999999996,-0.03359999999999996
001330.SZSE,博纳影业,yin2,2026-09-03,09:45,False,-0.08990536277602523,-0.08990536277602523
001331.SZSE,胜通能源,yang2,2026-07-10,10:30,False,-0.15141329258976322,-0.15141329258976322
001332.SZSE,锡装股份,yang2,2024-09-30,14:30,False,0.03853442830069498,0.03853442830069498
001332.SZSE,锡装股份,yang2,2025-06-04,09:45,False,-0.14895570346568743,-0.14895570346568743
001332.SZSE,锡装股份,yang2,2025-09-16,10:00,False,-0.0395837204980487,-0.0395837204980487
001332.SZSE,锡装股份,yang2,2025-10-09,10:00,True,-0.01627613301529396,-0.01627613301529396
001337.SZSE,四川黄金,yin2,2025-04-21,14:15,True,0.06092124814264466,0.06092124814264466
001339.SZSE,智微智能,yin2,2026-06-24,10:45,True,-0.0010222709017888576,-0.0010222709017888576
001359.SZSE,平安电工,yang2,2026-06-22,13:15,True,-0.1933709255948287,-0.1933709255948287
001360.SZSE,南矿集团,yin2,2025-12-25,11:30,True,-0.03661616161616166,-0.03661616161616166
001365.SZSE,天海电子,yin2,2026-07-16,10:30,True,-0.07514450867052025,-0.07514450867052025
001368.SZSE,通达创智,yin2,2025-03-06,10:00,True,-0.039207238259371,-0.039207238259371
001368.SZSE,通达创智,yin2,2025-04-17,13:15,True,0.019677996422182487,0.019677996422182487
001376.SZSE,百通能源,yin2,2026-02-11,13:45,True,-0.0345480359678183,-0.0345480359678183
001380.SZSE,华纬科技,yang2,2025-02-26,13:30,True,-0.056720098643649686,-0.056720098643649686
001380.SZSE,华纬科技,yang2,2025-09-03,14:30,True,0.041988950276243164,0.041988950276243164
001389.SZSE,广合科技,yang2,2026-02-26,09:45,True,0.01759156964391928,0.01759156964391928
001396.SZSE,誉帆科技,yin2,2026-03-04,10:30,True,-0.07279693486590044,-0.07279693486590044
001396.SZSE,誉帆科技,yin2,2026-03-24,14:30,False,-0.014526810510574695,-0.014526810510574695
001696.SZSE,宗申动力,yang2,2026-06-11,10:30,True,0.08969465648854946,0.08969465648854946
001696.SZSE,宗申动力,yang2,2026-06-25,13:15,False,-0.07614607614607605,-0.07614607614607605
001896.SZSE,豫能控股,yin2,2025-07-16,09:45,True,-0.043352601156069315,-0.043352601156069315
002006.SZSE,精工科技,yin2,2024-11-25,13:15,True,-0.06773618538324411,-0.06773618538324411
002006.SZSE,精工科技,yin2,2024-11-27,10:00,True,0.10023174971031268,0.0811123986095017
002006.SZSE,精工科技,yang2,2024-12-10,11:30,True,0.006161137440758191,0.006161137440758191
002009.SZSE,天奇股份,yin2,2026-02-06,10:30,True,0.029671717171717127,0.029671717171717127
002009.SZSE,天奇股份,yang2,2026-02-13,11:15,True,0.006453423120089674,0.006453423120089674
002015.SZSE,协鑫能科,yang2,2026-02-27,11:15,True,-0.03177966101694907,-0.03177966101694907
002015.SZSE,协鑫能科,yin2,2026-03-06,09:45,True,0.09987195902688861,0.1600512163892447
002015.SZSE,协鑫能科,yin2,2026-03-11,10:00,False,0.07175112895132973,0.11791269443050689
002015.SZSE,协鑫能科,yang2,2026-03-12,10:15,True,0.04307116104868913,0.04307116104868913
002015.SZSE,协鑫能科,yin2,2026-04-01,10:00,False,-0.06503137478608101,-0.06503137478608101
002015.SZSE,协鑫能科,yin2,2026-04-07,11:00,False,0.005050505050504972,0.005050505050504972
002017.SZSE,东信和平,yin2,2025-08-05,11:00,True,0.028350515463917425,0.028350515463917425
002021.SZSE,中捷资源,yang2,2024-11-07,10:15,True,-0.021052631578947434,-0.021052631578947434
002021.SZSE,中捷资源,yin2,2024-11-28,10:15,True,0.02651515151515138,0.02651515151515138
002021.SZSE,中捷资源,yang2,2025-09-12,10:00,True,0.00996677740863805,0.00996677740863805
002021.SZSE,中捷资源,yang2,2025-09-25,09:45,True,-0.042763157894736836,-0.042763157894736836
002021.SZSE,中捷资源,yin2,2025-09-29,10:00,False,-0.05625000000000002,-0.05625000000000002
002029.SZSE,七 匹 狼,yang2,2025-10-10,10:00,True,0.028508771929824706,0.028508771929824706
002029.SZSE,七 匹 狼,yin2,2025-10-20,09:45,True,0.021008403361344685,0.021008403361344685
002030.SZSE,达安基因,yin2,2026-05-18,09:45,True,0.0,0.0
002030.SZSE,达安基因,yin2,2026-05-25,09:45,False,-0.009943181818181879,-0.009943181818181879
002031.SZSE,巨轮智能,yin2,2024-11-19,10:15,False,0.08333333333333326,0.06904761904761902
002031.SZSE,巨轮智能,yang2,2024-11-20,14:30,True,-0.01318681318681314,-0.01318681318681314
002031.SZSE,巨轮智能,yang2,2024-11-29,13:30,True,0.10042735042735051,0.5598290598290598
002031.SZSE,巨轮智能,yang2,2025-02-11,10:00,True,0.054086538461538325,0.054086538461538325
002031.SZSE,巨轮智能,yin2,2025-02-19,09:45,True,0.030371203599550034,0.030371203599550034
002031.SZSE,巨轮智能,yang2,2026-05-14,10:30,False,0.04738154613466339,0.01995012468827939
002031.SZSE,巨轮智能,yin2,2026-09-03,10:00,False,-0.061295971978984176,-0.061295971978984176
002038.SZSE,双鹭药业,yang2,2026-04-02,15:00,True,0.05029239766081872,0.05029239766081872
002038.SZSE,双鹭药业,yang2,2026-04-15,11:30,True,-0.019826517967781898,-0.019826517967781898
002040.SZSE,南 京 港,yin2,2025-05-13,14:30,True,0.10026041666666652,0.5598958333333335
002040.SZSE,南 京 港,yang2,2025-10-13,13:15,True,0.10035211267605648,0.022007042253521236
002040.SZSE,南 京 港,yin2,2025-10-16,14:00,False,-0.006264682850430692,-0.006264682850430692
002041.SZSE,登海种业,yin2,2026-09-01,10:00,True,-0.0850168350168351,-0.0850168350168351
002044.SZSE,美年健康,yin2,2025-02-12,13:30,True,0.02604166666666674,0.02604166666666674
002044.SZSE,美年健康,yang2,2026-01-09,09:45,True,0.09951060358890707,0.38825448613376845
002045.SZSE,国光电器,yin2,2024-12-20,10:00,True,-0.018364669873196404,-0.018364669873196404
002046.SZSE,国机精工,yang2,2026-01-09,09:45,True,0.1000215563699074,0.11597327010131497
002047.SZSE,宝鹰股份,yang2,2026-08-26,09:45,True,-0.024793388429751984,-0.024793388429751984
002048.SZSE,宁波华翔,yang2,2025-03-06,09:45,True,0.012549914432401499,0.012549914432401499
002048.SZSE,宁波华翔,yang2,2025-03-17,14:30,True,0.017592083562396832,0.017592083562396832
002051.SZSE,中工国际,yin2,2026-04-14,09:45,True,0.09981515711645095,0.0711645101663585
002054.SZSE,德美化工,yang2,2026-02-26,09:45,False,-0.02864363942712722,-0.02864363942712722
002058.SZSE,紫竹高科,yang2,2025-04-14,10:15,True,-0.02294455066921608,-0.02294455066921608
002065.SZSE,东华软件,yang2,2024-10-30,13:45,True,0.0686131386861315,0.0686131386861315
002067.SZSE,景兴纸业,yang2,2025-09-16,09:45,True,0.09966216216216206,0.08783783783783794
002068.SZSE,黑猫股份,yin2,2024-11-11,13:15,True,-0.028692879914984037,-0.028692879914984037
002069.SZSE,獐子岛,yin2,2024-12-04,09:45,True,0.042857142857142705,0.042857142857142705
002076.SZSE,星光股份,yin2,2024-11-28,09:45,True,-0.04850746268656725,-0.04850746268656725
002076.SZSE,星光股份,yin2,2024-12-02,13:15,True,0.02491103202846978,0.02491103202846978
002080.SZSE,中材科技,yang2,2026-08-07,13:15,False,0.0029998235397918904,0.0029998235397918904
002081.SZSE,金 螳 螂,yin2,2026-06-10,09:45,True,-0.09932659932659949,-0.09932659932659949
002083.SZSE,孚日股份,yang2,2025-11-06,13:15,True,0.09969325153374231,0.9110429447852764
002084.SZSE,海鸥住工,yin2,2025-10-22,11:30,True,-0.10000000000000009,-0.10000000000000009
002086.SZSE,东方海洋,yang2,2024-11-06,11:15,True,0.098901098901099,0.20879120879120872
002086.SZSE,东方海洋,yin2,2024-12-16,10:30,True,-0.09785202863961828,-0.09785202863961828
002093.SZSE,国脉科技,yang2,2025-04-10,10:30,False,-0.02592592592592602,-0.02592592592592602
002094.SZSE,青岛金王,yang2,2025-05-27,14:00,True,-0.011111111111111072,-0.011111111111111072
002094.SZSE,青岛金王,yin2,2025-05-29,11:30,True,-0.019407558733401387,-0.019407558733401387
002095.SZSE,生 意 宝,yin2,2025-04-25,13:15,True,0.010574018126888296,0.010574018126888296
002095.SZSE,生 意 宝,yin2,2025-05-12,09:45,False,0.023076923076922995,0.023076923076922995
002099.SZSE,海翔药业,yang2,2026-02-26,09:45,True,-0.08267270668176674,-0.08267270668176674
002104.SZSE,恒宝股份,yang2,2024-09-30,13:15,True,0.09292035398230092,0.09292035398230092
002105.SZSE,信隆健康,yang2,2025-12-19,13:45,True,-0.005148005148005064,-0.005148005148005064
002112.SZSE,三变科技,yang2,2025-03-12,11:00,False,-0.03577611079053655,-0.03577611079053655
002112.SZSE,三变科技,yin2,2026-03-04,09:45,False,0.021857923497267784,0.021857923497267784
002112.SZSE,三变科技,yang2,2026-03-09,10:45,True,-0.026058631921824116,-0.026058631921824116
002115.SZSE,三维通信,yang2,2025-02-11,14:45,False,-0.02073170731707319,-0.02073170731707319
002115.SZSE,三维通信,yin2,2025-03-17,11:00,False,-0.07597535934291588,-0.07597535934291588
002115.SZSE,三维通信,yin2,2025-03-21,09:45,True,0.012793176972281328,0.012793176972281328
002115.SZSE,三维通信,yin2,2025-03-26,10:30,True,0.024870466321243567,0.024870466321243567
002117.SZSE,东港股份,yin2,2025-01-02,11:00,True,0.10038910505836585,-0.009338521400778177
002117.SZSE,东港股份,yang2,2025-01-10,10:00,False,-0.058011049723756924,-0.058011049723756924
002117.SZSE,东港股份,yin2,2025-01-21,11:00,True,0.028875379939209633,0.028875379939209633
002119.SZSE,康强电子,yin2,2026-01-27,10:15,True,0.10020202020202018,0.03474747474747475
002131.SZSE,利欧股份,yin2,2025-08-26,14:00,True,-0.016949152542372836,-0.016949152542372836
002131.SZSE,利欧股份,yin2,2025-09-01,10:15,True,0.010362694300518172,0.010362694300518172
002131.SZSE,利欧股份,yang2,2025-09-16,14:30,False,-0.04248861911987867,-0.04248861911987867
002131.SZSE,利欧股份,yang2,2026-08-13,10:00,False,-0.12191103789126856,-0.12191103789126856
002134.SZSE,天津普林,yin2,2024-11-27,14:45,True,-0.038167938931297885,-0.038167938931297885
002134.SZSE,天津普林,yang2,2024-12-03,09:45,True,0.06834733893557421,0.06834733893557421
002136.SZSE,安 纳 达,yang2,2025-11-13,13:15,False,-0.06873239436619716,-0.06873239436619716
002136.SZSE,安 纳 达,yang2,2025-11-28,13:30,True,-0.046120058565153776,-0.046120058565153776
002137.SZSE,实益达,yin2,2024-12-02,09:45,True,-0.052247873633049835,-0.052247873633049835
002137.SZSE,实益达,yin2,2024-12-19,14:30,True,0.1006535947712417,0.4509803921568627
002137.SZSE,实益达,yin2,2026-06-15,09:45,True,-0.02766798418972327,-0.02766798418972327
002140.SZSE,东华科技,yang2,2025-11-03,11:00,True,-0.021722265321955092,-0.021722265321955092
002141.SZSE,贤丰控股,yin2,2026-07-29,09:45,True,-0.09999999999999998,-0.09999999999999998
002141.SZSE,贤丰控股,yang2,2026-08-07,13:15,False,0.06666666666666665,0.09206349206349218
002141.SZSE,贤丰控股,yang2,2026-08-10,10:00,True,0.023809523809523725,0.023809523809523725
002149.SZSE,西部材料,yin2,2025-12-10,09:45,True,0.0015232292460014563,0.0015232292460014563
002149.SZSE,西部材料,yang2,2025-12-12,14:45,True,0.04286208088489474,0.04286208088489474
002149.SZSE,西部材料,yang2,2025-12-25,14:45,True,0.012554112554112429,0.012554112554112429
002149.SZSE,西部材料,yang2,2026-02-02,09:45,False,0.05318559556786706,0.05318559556786706
002149.SZSE,西部材料,yang2,2026-03-02,13:30,False,-0.13505496422962837,-0.13505496422962837
002149.SZSE,西部材料,yin2,2026-05-18,10:30,False,-0.10115911485774509,-0.10115911485774509
002150.SZSE,正泰电源,yin2,2025-10-29,11:00,True,0.09979317476732152,0.04188210961737315
002150.SZSE,正泰电源,yin2,2025-11-05,13:15,True,0.03251318101933198,0.03251318101933198
002150.SZSE,正泰电源,yin2,2025-11-13,14:15,True,0.002587322121604174,0.002587322121604174
002150.SZSE,正泰电源,yin2,2026-03-17,11:00,True,-0.050759965586463895,-0.050759965586463895
002150.SZSE,正泰电源,yin2,2026-03-20,09:45,True,0.1000573394495412,0.06192660550458706
002150.SZSE,正泰电源,yang2,2026-04-09,13:45,True,0.019829164124466114,0.019829164124466114
002153.SZSE,石基信息,yang2,2024-10-29,09:45,True,-0.030978934324659257,-0.030978934324659257
002156.SZSE,通富微电,yin2,2024-11-05,10:45,True,0.10009502692429506,0.07190370605004759
002158.SZSE,汉钟精机,yang2,2026-05-20,09:45,True,-0.03738584474885853,-0.03738584474885853
002160.SZSE,常铝股份,yin2,2025-10-29,13:15,True,0.10035211267605648,-0.008802816901408383
002160.SZSE,常铝股份,yin2,2025-11-10,10:00,False,-0.0757575757575758,-0.0757575757575758
002160.SZSE,常铝股份,yin2,2025-11-12,10:15,False,-0.016393442622950838,-0.016393442622950838
002162.SZSE,悦心健康,yang2,2025-04-10,10:30,True,-0.03037974683544309,-0.03037974683544309
002163.SZSE,海南发展,yin2,2024-12-11,11:15,True,0.023636363636363678,0.023636363636363678
002165.SZSE,红 宝 丽,yang2,2026-01-30,14:30,True,-0.025058731401722767,-0.025058731401722767
002167.SZSE,东方锆业,yang2,2024-11-01,10:45,True,0.025435073627844806,0.025435073627844806
002173.SZSE,创新医疗,yang2,2025-07-04,10:00,False,-0.09970326409495556,-0.09970326409495556
002173.SZSE,创新医疗,yang2,2026-08-04,10:00,True,0.016252390057361454,0.016252390057361454
002176.SZSE,江特电机,yang2,2025-09-08,14:45,True,0.030272452068617728,0.030272452068617728
002178.SZSE,延华智能,yin2,2025-07-25,10:15,True,-0.0038809831824062613,-0.0038809831824062613
002181.SZSE,粤 传 媒,yang2,2024-12-06,13:45,True,0.0,0.0
002181.SZSE,粤 传 媒,yin2,2026-01-14,10:30,True,-0.051948051948052076,-0.051948051948052076
002181.SZSE,粤 传 媒,yin2,2026-01-20,10:45,True,0.03753351206434319,0.03753351206434319
002181.SZSE,粤 传 媒,yang2,2026-04-27,10:00,True,0.00557880055788007,0.00557880055788007
002181.SZSE,粤 传 媒,yang2,2026-04-30,10:00,True,0.10006064281382665,0.13523347483323223
002181.SZSE,粤 传 媒,yin2,2026-05-15,09:45,True,-0.1000507872016253,-0.1000507872016253
002181.SZSE,粤 传 媒,yin2,2026-05-26,13:15,True,0.035196687370600444,0.035196687370600444
002181.SZSE,粤 传 媒,yang2,2026-06-01,10:00,True,-0.10022026431718067,-0.10022026431718067
002183.SZSE,怡 亚 通,yang2,2024-10-31,10:15,False,-0.13384615384615384,-0.13384615384615384
002185.SZSE,华天科技,yang2,2024-10-29,09:45,True,-0.0077459333849728695,-0.0077459333849728695
002187.SZSE,广百股份,yang2,2024-12-12,10:00,True,0.09944751381215466,0.13121546961325947
002187.SZSE,广百股份,yang2,2024-12-26,14:45,True,-0.015471167369901617,-0.015471167369901617
002187.SZSE,广百股份,yin2,2025-01-10,14:15,True,-0.00846432889963733,-0.00846432889963733
002187.SZSE,广百股份,yang2,2025-01-15,11:00,True,0.10054644808743163,0.02732240437158473
002187.SZSE,广百股份,yin2,2025-12-04,10:15,False,-0.06511056511056512,-0.06511056511056512
002187.SZSE,广百股份,yin2,2025-12-15,11:30,True,0.09986684420772307,0.059920106524633754
002187.SZSE,广百股份,yang2,2026-01-09,09:45,True,0.025316455696202667,0.025316455696202667
002189.SZSE,中光学,yin2,2025-06-30,10:00,True,0.023376623376623273,0.023376623376623273
002194.SZSE,武汉凡谷,yang2,2025-04-25,10:15,False,-0.15623023402909553,-0.15623023402909553
002194.SZSE,武汉凡谷,yang2,2025-05-09,13:30,True,0.03731859018659289,0.03731859018659289
002194.SZSE,武汉凡谷,yang2,2025-05-19,14:00,False,-0.06903103229892338,-0.06903103229892338
002195.SZSE,岩山科技,yin2,2025-09-03,10:15,False,-0.10769230769230775,-0.10769230769230775
002199.SZSE,东晶电子,yin2,2024-08-26,13:45,True,-0.06861313868613139,-0.06861313868613139
002199.SZSE,东晶电子,yin2,2026-07-28,09:45,True,0.10024650780608058,0.17009038619556294
002201.SZSE,九鼎新材,yin2,2026-02-11,09:45,False,-0.0717299578059073,-0.0717299578059073
002203.SZSE,海亮股份,yin2,2026-06-18,10:15,True,0.030564263322883978,0.030564263322883978
002205.SZSE,国统股份,yang2,2025-08-08,13:30,True,0.10020876826722347,0.08350730688935282
002208.SZSE,合肥城建,yin2,2024-11-21,13:15,False,0.007164790174002178,0.007164790174002178
002208.SZSE,合肥城建,yin2,2026-07-09,09:45,True,0.01621338912133874,0.01621338912133874
002208.SZSE,合肥城建,yin2,2026-07-24,10:00,True,-0.039705882352941146,-0.039705882352941146
002210.SZSE,飞马国际,yin2,2024-10-30,11:00,True,0.0,0.0
002210.SZSE,飞马国际,yang2,2024-11-05,09:45,True,0.10126582278481,0.13080168776371304
002210.SZSE,飞马国际,yin2,2025-09-03,13:15,True,-0.06161137440758291,-0.06161137440758291
002210.SZSE,飞马国际,yang2,2025-09-16,10:15,True,-0.01033591731266148,-0.01033591731266148
002210.SZSE,飞马国际,yang2,2025-09-19,09:45,False,-0.04439252336448607,-0.04439252336448607
002210.SZSE,飞马国际,yang2,2025-09-23,10:30,False,-0.10888888888888892,-0.10888888888888892
002210.SZSE,飞马国际,yin2,2025-09-25,09:45,True,-0.09977324263038545,-0.09977324263038545
002212.SZSE,天融信,yang2,2024-10-28,09:45,True,0.03490136570561453,0.03490136570561453
002212.SZSE,天融信,yin2,2024-10-30,11:00,True,0.053333333333333455,0.053333333333333455
002212.SZSE,天融信,yin2,2025-08-26,10:00,True,0.10044444444444456,0.15466666666666673
002212.SZSE,天融信,yang2,2026-08-06,09:45,True,-0.07608695652173925,-0.07608695652173925
002212.SZSE,天融信,yin2,2026-08-11,09:45,True,-0.03765690376569031,-0.03765690376569031
002213.SZSE,大为股份,yin2,2024-12-26,11:15,True,0.019938650306748684,0.019938650306748684
002213.SZSE,大为股份,yin2,2025-01-03,10:00,True,0.01403508771929829,0.01403508771929829
002213.SZSE,大为股份,yang2,2026-04-14,09:45,True,-0.08482142857142849,-0.08482142857142849
002213.SZSE,大为股份,yin2,2026-04-16,10:00,True,-0.015910276473656948,-0.015910276473656948
002213.SZSE,大为股份,yang2,2026-08-05,10:00,True,0.015939015939016032,0.015939015939016032
002214.SZSE,大立科技,yin2,2026-08-20,13:45,False,-0.0053835800807536804,-0.0053835800807536804
002218.SZSE,拓日新能,yang2,2026-01-23,09:45,True,0.1007326007326006,0.2637362637362639
002218.SZSE,拓日新能,yin2,2026-03-31,09:45,True,-0.057720057720057616,-0.057720057720057616
002219.SZSE,新里程,yin2,2024-10-10,09:45,False,-0.10921501706484649,-0.10921501706484649
002229.SZSE,鸿博股份,yang2,2024-10-22,13:15,True,0.017727639000805873,0.017727639000805873
002229.SZSE,鸿博股份,yang2,2024-11-08,10:15,True,0.030188679245283012,0.030188679245283012
002229.SZSE,鸿博股份,yin2,2024-11-22,11:00,False,-0.08703703703703702,-0.08703703703703702
