代码,买入日,方案点,四组,年,封住,缩量强趋势,E0,E1,E2,E3,E4,E5,E6
600545.SSE,2024-12-12,—,二接三阳,2024,True,False,-3.749999999999998,2.499999999999991,-3.749999999999998,-3.749999999999998,-3.749999999999998,-13.249999999999995,-13.249999999999995
600545.SSE,2024-12-13,—,三接四阳,2024,False,False,-21.13636363636364,-18.181818181818187,-21.13636363636364,-12.5,-18.181818181818187,-21.13636363636364,-29.09090909090909
600545.SSE,2026-03-06,—,二接三阴,2026,True,False,-6.2650602409638605,-6.506024096385554,-6.2650602409638605,-6.2650602409638605,-6.506024096385554,-4.578313253012056,-4.578313253012056
600550.SSE,2024-09-04,—,二接三阳,2024,True,False,-2.368866328257202,9.983079526226724,-2.368866328257202,-2.368866328257202,-2.368866328257202,1.8612521150592087,1.8612521150592087
600550.SSE,2024-09-05,—,三接四阳,2024,False,False,-7.3846153846153895,-7.538461538461538,-7.3846153846153895,-11.230769230769234,-7.538461538461538,-7.3846153846153895,1.846153846153853
600550.SSE,2024-09-13,—,二接三阴,2024,True,False,7.9905992949471205,2.820211515863691,7.9905992949471205,7.9905992949471205,7.9905992949471205,29.37720329024678,18.80141010575793
600550.SSE,2024-09-18,—,三接四阴,2024,False,False,17.62820512820513,-10.576923076923084,8.012820512820507,-1.8162393162393209,-10.576923076923084,17.62820512820513,5.876068376068377
600550.SSE,2024-09-23,—,二接三阳,2024,True,False,-9.975470155355692,3.8430089942763646,-9.975470155355692,-9.975470155355692,-9.975470155355692,-18.969746524938678,-18.969746524938678
600550.SSE,2024-09-24,—,三接四阳,2024,False,False,-26.31970260223048,-21.933085501858727,-26.31970260223048,-18.141263940520446,-21.933085501858727,-26.31970260223048,-29.591078066914488
600550.SSE,2025-05-21,—,二接三阳,2025,False,False,-13.33333333333332,-13.043478260869568,-13.33333333333332,-6.2801932367149815,-13.043478260869568,-13.33333333333332,-17.198067632850233
600551.SSE,2026-09-01,—,二接三阴,2026,True,False,-5.066079295154191,-0.8810572687224627,-5.066079295154191,-5.066079295154191,-0.8810572687224627,-12.334801762114534,-12.334801762114534
600552.SSE,2024-09-02,—,二接三阴,2024,False,False,0.3389830508474523,-2.3728813559321993,8.881355932203384,-1.016949152542379,-2.3728813559321993,0.3389830508474523,3.661016949152529
600556.SSE,2025-01-16,—,二接三阳,2025,True,False,5.6782334384858135,0.1577287066246047,5.6782334384858135,5.6782334384858135,5.6782334384858135,-4.889589905362768,-4.889589905362768
600556.SSE,2025-01-17,B3,三接四阳,2025,False,False,-13.486370157819216,-8.608321377331418,-13.486370157819216,-3.8737446197991354,-8.608321377331418,-13.486370157819216,-22.094691535150645
600560.SSE,2023-06-01,—,二接三阳,2023,True,False,-9.97693194925029,-1.9607843137254943,-9.97693194925029,-9.97693194925029,-1.9607843137254943,-18.91580161476355,-18.91580161476355
600560.SSE,2023-12-12,—,二接三阳,2023,False,False,-5.765306122448988,-12.295918367346935,-5.765306122448988,-10.71428571428572,-12.295918367346935,-5.765306122448988,-15.204081632653066
600560.SSE,2024-03-08,—,二接三阴,2024,False,False,-13.412816691505213,-11.475409836065564,-13.412816691505213,-11.028315946348732,-11.475409836065564,-13.412816691505213,-15.946348733233961
600561.SSE,2024-08-05,—,二接三阴,2024,True,False,-10.015649452269171,-1.7214397496087552,-10.015649452269171,-10.015649452269171,-1.7214397496087552,-18.935837245696398,-18.935837245696398
600570.SSE,2024-10-09,—,三接四阳,2024,True,False,-8.02023121387283,1.1560693641618602,-8.02023121387283,-8.02023121387283,-8.02023121387283,-15.534682080924856,-15.534682080924856
600571.SSE,2025-04-23,—,二接三阴,2025,False,False,-17.18991250643335,-9.469891919711781,-17.18991250643335,-8.389089037570763,-9.469891919711781,-17.18991250643335,-19.094184251157998
600577.SSE,2024-03-26,—,二接三阳,2024,False,False,-12.454873646209396,-6.859205776173283,-12.454873646209396,-4.151624548736466,-6.859205776173283,-12.454873646209396,-7.220216606498198
600578.SSE,2026-05-15,—,二接三阳,2026,True,False,17.974322396576326,3.1383737517831856,9.985734664764623,17.974322396576326,17.974322396576326,6.134094151212555,6.134094151212555
600578.SSE,2026-05-18,—,三接四阳,2026,True,False,7.263294422827493,0.0,7.263294422827493,7.263294422827493,7.263294422827493,-3.5019455252918275,-3.5019455252918275
600579.SSE,2023-12-15,—,二接三阳,2023,True,False,-9.990009990009984,-7.89210789210788,-9.990009990009984,-9.990009990009984,-7.89210789210788,-18.981018981018984,-18.981018981018984
600579.SSE,2024-02-23,—,三接四阳,2024,True,False,14.88250652741514,9.921671018276768,10.052219321148815,14.88250652741514,14.88250652741514,4.177545691906004,4.177545691906004
600579.SSE,2024-10-28,—,二接三阴,2024,True,False,-0.9828009828009798,9.950859950859936,-0.9828009828009798,-0.9828009828009798,-0.9828009828009798,1.4742014742014753,1.4742014742014753
600579.SSE,2024-10-29,—,三接四阴,2024,False,False,-7.709497206703908,-12.849162011173176,-7.709497206703908,-9.944134078212274,-12.849162011173176,-7.709497206703908,-13.072625698324014
600579.SSE,2024-12-20,—,二接三阴,2024,True,False,16.025641025641036,-9.98168498168498,9.98168498168499,16.025641025641036,-9.98168498168498,4.395604395604402,4.395604395604402
600579.SSE,2024-12-23,—,三接四阴,2024,True,False,5.495420482930902,9.908409658617812,9.99167360532891,5.495420482930902,5.495420482930902,-5.07910074937552,-5.07910074937552
600579.SSE,2025-01-23,—,二接三阳,2025,False,False,-17.30597680642285,-14.362176628010715,-17.30597680642285,-8.117752007136481,-14.362176628010715,-17.30597680642285,-24.888492417484397
600579.SSE,2025-07-31,—,二接三阴,2025,True,False,-9.973045822102433,-5.660377358490576,-9.973045822102433,-9.973045822102433,-5.660377358490576,-18.23899371069183,-18.23899371069183
600589.SSE,2024-09-23,B1,二接三阴,2024,True,False,7.829181494661919,2.8469750889679846,9.964412811387891,7.829181494661919,7.829181494661919,11.38790035587187,11.38790035587187
600589.SSE,2024-09-24,—,三接四阴,2024,True,False,-1.9417475728155331,-2.9126213592232997,-1.9417475728155331,-1.9417475728155331,-2.9126213592232997,1.2944983818770295,1.2944983818770295
600589.SSE,2024-12-02,—,二接三阳,2024,True,False,-2.6578073089700838,7.475083056478415,-2.6578073089700838,-2.6578073089700838,-2.6578073089700838,-12.458471760797341,-12.458471760797341
600589.SSE,2024-12-03,—,三接四阳,2024,False,False,-20.392749244712995,-11.329305135951662,-20.392749244712995,-11.480362537764343,-11.329305135951662,-20.392749244712995,-22.658610271903324
600590.SSE,2024-12-27,—,二接三阴,2024,True,False,-10.014947683109131,1.6442451420029869,-10.014947683109131,-10.014947683109131,-10.014947683109131,-18.983557548579977,-18.983557548579977
600590.SSE,2025-02-21,—,二接三阴,2025,True,True,7.416267942583743,10.047846889952151,10.047846889952151,7.416267942583743,7.416267942583743,12.081339712918648,18.18181818181821
600592.SSE,2023-11-08,—,三接四阳,2023,True,False,-10.027855153203335,-3.96935933147633,-10.027855153203335,-10.027855153203335,-3.96935933147633,-19.011142061281326,-19.011142061281326
600592.SSE,2025-03-06,—,二接三阴,2025,True,True,4.687500000000022,3.281249999999991,4.687500000000022,4.687500000000022,4.687500000000022,0.4166666666666874,0.4166666666666874
600592.SSE,2025-05-07,—,二接三阳,2025,True,False,6.813996316758764,0.11049723756906271,6.813996316758764,6.813996316758764,6.813996316758764,0.18416206261511192,0.18416206261511192
600593.SSE,2023-12-04,—,二接三阳,2023,False,False,-3.480176211453745,-10.748898678414086,-3.480176211453745,-6.211453744493389,-10.748898678414086,-3.480176211453745,-7.312775330396482
600593.SSE,2024-01-08,—,三接四阳,2024,True,False,3.1509121061360057,6.135986733001664,10.016583747927044,3.1509121061360057,3.1509121061360057,0.16583747927032544,0.16583747927032544
600593.SSE,2024-03-07,—,二接三阳,2024,True,False,-9.98396150761829,0.0,-9.98396150761829,-9.98396150761829,-9.98396150761829,-13.43223736968725,-13.43223736968725
600593.SSE,2024-11-08,—,二接三阳,2024,False,False,-8.369169698974533,-8.997684419450868,-8.369169698974533,-5.921270261329803,-8.997684419450868,-8.369169698974533,-1.9186238835593894
600593.SSE,2024-11-27,—,二接三阳,2024,False,False,-8.019375672766405,-5.839612486544654,-8.019375672766405,-5.839612486544654,-5.839612486544654,-8.019375672766405,-11.302475780409027
600593.SSE,2024-12-16,—,二接三阳,2024,True,False,-10.003559985760058,1.762192951228192,-10.003559985760058,-10.003559985760058,-10.003559985760058,-19.010323958704166,-19.010323958704166
600598.SSE,2025-04-09,—,二接三阳,2025,True,False,-0.15806111696523573,-8.851422550052689,-0.15806111696523573,-0.15806111696523573,-8.851422550052689,-10.11591148577451,-10.11591148577451
600601.SSE,2024-12-02,—,二接三阳,2024,False,False,-11.394891944990182,-6.876227897838893,-11.394891944990182,-6.483300589390961,-6.876227897838893,-11.394891944990182,-13.948919449901764
600602.SSE,2024-10-09,—,二接三阳,2024,False,False,-9.818636647904944,0.0625390869293252,-9.818636647904944,-5.3783614759224445,-9.818636647904944,-9.818636647904944,-15.509693558474048
600602.SSE,2025-02-18,—,二接三阴,2025,True,False,-0.947051226861817,3.314679294016365,-0.947051226861817,-0.947051226861817,-0.947051226861817,-4.993542832544129,-4.993542832544129
600602.SSE,2025-02-25,—,二接三阳,2025,False,False,-6.364874063989101,-2.9271613342409797,-6.364874063989101,-1.9741320626276315,-2.9271613342409797,-6.364874063989101,-14.942137508509191
600604.SSE,2024-10-29,—,二接三阳,2024,False,False,-8.084358523725832,-11.072056239015826,-8.084358523725832,-7.381370826010558,-11.072056239015826,-8.084358523725832,-5.799648506151145
600604.SSE,2025-07-15,—,二接三阳,2025,False,False,4.796511627906974,-5.66860465116279,4.796511627906974,-0.8720930232558044,-5.66860465116279,4.796511627906974,1.744186046511631
600605.SSE,2024-02-21,—,二接三阳,2024,True,False,2.6517083120856766,1.988781234064252,2.6517083120856766,2.6517083120856766,2.6517083120856766,4.181540030596631,4.181540030596631
600606.SSE,2024-10-08,—,三接四阳,2024,True,False,-10.043668122270743,-6.986899563318783,-10.043668122270743,-10.043668122270743,-6.986899563318783,-15.283842794759828,-15.283842794759828
600606.SSE,2025-07-14,—,二接三阳,2025,True,False,-0.4366812227074357,-6.113537117903933,-0.4366812227074357,-0.4366812227074357,-6.113537117903933,-10.48034934497818,-10.48034934497818
600610.SSE,2023-12-21,—,二接三阴,2023,False,False,-19.859578736208626,-14.443329989969921,-19.859578736208626,-10.93279839518555,-14.443329989969921,-19.859578736208626,-18.756268806419264
600610.SSE,2025-03-12,—,二接三阴,2025,False,False,-0.5597014925373234,-7.649253731343286,-0.5597014925373234,-5.597014925373145,-7.649253731343286,-0.5597014925373234,1.3059701492537101
600610.SSE,2025-03-19,—,二接三阳,2025,False,False,1.2448132780082943,-4.564315352697101,1.2448132780082943,-0.9681881051175734,-4.564315352697101,1.2448132780082943,10.096818810511742
600610.SSE,2025-03-26,—,二接三阳,2025,True,False,-1.037735849056598,5.377358490566042,10.000000000000009,-1.037735849056598,-1.037735849056598,-10.943396226415093,-10.943396226415093
600610.SSE,2025-03-27,—,三接四阳,2025,True,True,-10.034305317324188,-0.08576329331045907,-10.034305317324188,-10.034305317324188,-0.08576329331045907,-19.039451114922823,-19.039451114922823
600611.SSE,2024-07-12,—,二接三阴,2024,False,False,4.215456674473073,0.7025761124121788,4.215456674473073,-1.6393442622950727,4.215456674473073,4.215456674473073,14.754098360655753
600611.SSE,2024-09-09,—,二接三阳,2024,False,False,-26.311605723370434,-26.311605723370434,-26.311605723370434,-18.12400635930047,-26.311605723370434,-26.311605723370434,-33.70429252782194
600611.SSE,2024-10-09,—,二接三阳,2024,True,False,-5.068637803590292,4.751847940865894,-5.068637803590292,-5.068637803590292,-5.068637803590292,-13.410770855332643,-13.410770855332643
600613.SSE,2026-08-17,—,二接三阳,2026,True,False,10.354609929078018,10.070921985815605,10.070921985815605,10.354609929078018,10.354609929078018,27.65957446808511,21.418439716312076
600613.SSE,2026-08-18,—,三接四阳,2026,True,False,0.2577319587628857,5.541237113402064,0.2577319587628857,0.2577319587628857,0.2577319587628857,15.97938144329898,10.309278350515472
600615.SSE,2023-09-25,—,二接三阴,2023,True,False,-9.967320261437917,-7.434640522875813,-9.967320261437917,-9.967320261437917,-7.434640522875813,-18.954248366013072,-18.954248366013072
600617.SSE,2026-03-23,—,二接三阴,2026,False,False,-3.4168564920273203,-7.744874715261951,-3.4168564920273203,-6.378132118451008,-7.744874715261951,-3.4168564920273203,-1.3667425968109215
600617.SSE,2026-07-28,—,二接三阳,2026,False,False,-16.58536585365853,-19.756097560975604,-16.58536585365853,-10.731707317073159,-19.756097560975604,-16.58536585365853,-21.219512195121947
600619.SSE,2024-09-20,—,二接三阴,2024,True,False,3.6262203626220346,-6.8340306834030695,10.041841004184104,3.6262203626220346,-6.8340306834030695,7.949790794979084,7.949790794979084
600619.SSE,2024-09-23,—,三接四阴,2024,True,False,-5.83016476552598,-6.33713561470215,-5.83016476552598,-5.83016476552598,-6.33713561470215,-1.9011406844106404,-1.9011406844106404
600619.SSE,2024-10-10,—,二接三阳,2024,False,False,-21.121822962313765,-20.157756354075374,-21.121822962313765,-17.17791411042946,-20.157756354075374,-21.121822962313765,-19.28133216476774
600619.SSE,2024-11-06,—,二接三阴,2024,True,False,28.589993502274204,0.0,10.00649772579596,28.589993502274204,28.589993502274204,33.00844704353476,33.00844704353476
600619.SSE,2024-11-07,—,三接四阴,2024,True,False,16.89308919078558,-4.902539870053147,9.98227997637331,16.89308919078558,-4.902539870053147,20.909627879503834,20.909627879503834
600619.SSE,2025-08-13,—,二接三阴,2025,True,False,-10.007911392405067,-4.667721518987344,-10.007911392405067,-10.007911392405067,-4.667721518987344,-11.867088607594933,-11.867088607594933
600620.SSE,2025-07-18,—,二接三阴,2025,True,False,-1.8087855297157729,-1.8087855297157729,-1.8087855297157729,-1.8087855297157729,-1.8087855297157729,-11.627906976744196,-11.627906976744196
600622.SSE,2024-01-26,—,二接三阳,2024,True,False,-10.032362459546928,7.4433656957928696,-10.032362459546928,-10.032362459546928,-10.032362459546928,-8.414239482200635,-8.414239482200635
600622.SSE,2024-02-20,—,二接三阴,2024,True,False,-6.1224489795918435,1.7006802721088565,-6.1224489795918435,-6.1224489795918435,-6.1224489795918435,-8.163265306122437,-8.163265306122437
600622.SSE,2024-09-30,—,二接三阳,2024,True,False,6.367041198501866,10.1123595505618,6.367041198501866,6.367041198501866,6.367041198501866,-4.119850187265916,-4.119850187265916
600622.SSE,2024-10-08,—,三接四阳,2024,False,False,-12.925170068027203,-11.564625850340127,-12.925170068027203,-3.401360544217691,-11.564625850340127,-12.925170068027203,-17.68707482993197
600622.SSE,2024-10-16,A2,三接四阴,2024,True,False,8.757062146892647,9.887005649717517,9.887005649717517,8.757062146892647,8.757062146892647,7.062146892655363,7.062146892655363
600622.SSE,2024-11-04,—,二接三阴,2024,False,False,-8.499999999999996,-10.166666666666668,-8.499999999999996,-7.833333333333325,-10.166666666666668,-8.499999999999996,-8.666666666666655
600626.SSE,2024-07-16,—,二接三阳,2024,True,False,-7.739938080495357,0.6191950464396356,-7.739938080495357,-7.739938080495357,-7.739938080495357,-11.145510835913308,-11.145510835913308
600628.SSE,2024-11-27,—,二接三阴,2024,True,False,20.219780219780215,7.472527472527468,10.000000000000009,20.219780219780215,20.219780219780215,8.241758241758234,8.241758241758234
600628.SSE,2024-11-28,—,三接四阴,2024,True,True,9.290709290709298,9.990009990009984,9.990009990009984,9.290709290709298,9.290709290709298,-1.5984015984015998,-1.5984015984015998
600629.SSE,2024-01-25,—,二接三阴,2024,True,False,-1.0067114093959662,10.067114093959727,10.067114093959727,-1.0067114093959662,-1.0067114093959662,7.885906040268442,8.892617449664431
600629.SSE,2024-01-26,—,三接四阴,2024,True,False,-10.060975609756085,10.060975609756095,-10.060975609756085,-10.060975609756085,-10.060975609756085,-1.981707317073167,-1.0670731707317027
600629.SSE,2024-11-07,—,三接四阴,2024,False,False,-1.4008620689655027,-9.80603448275862,-1.4008620689655027,-1.4008620689655027,-9.80603448275862,-1.4008620689655027,-2.909482758620685
600629.SSE,2025-09-15,—,二接三阳,2025,True,False,5.878928987194421,8.149010477299168,10.011641443538988,5.878928987194421,5.878928987194421,4.714784633294511,4.714784633294511
600629.SSE,2025-09-16,—,三接四阳,2025,True,False,-3.756613756613747,1.4814814814814836,-3.756613756613747,-3.756613756613747,-3.756613756613747,-4.814814814814817,-4.814814814814817
600629.SSE,2025-09-29,—,二接三阳,2025,True,True,8.512269938650308,9.585889570552153,10.007668711656459,8.512269938650308,8.512269938650308,14.033742331288334,14.033742331288334
